-0.544936653,-0.349750593,-0.529290622,-0.684509422,-0.852818164,-1,-0.578714075,-0.856485841,-1,-1,-0.796851047,-0.563509293,-0.868156253,-0.928198285,-0.755459151,-0.929339969,-0.524055137,-0.676718012,-0.653420159,-1,-0.925434924,-1,-0.920112385,-0.936681801,-1,-1,-0.857383278,-0.85689238,-0.877075033,-1,-1,-1,-1,-1,-1,-1,-1,-0.942861203,1
-1,0.369076028,-0.889485476,-0.762238019,-0.782216833,-0.873884343,-0.959808953,-1,-1,-1,-0.423804128,-0.911385067,-1,-0.796874279,-1,-0.836057595,-0.482889178,-0.407192754,-1,-1,-0.712670753,-0.833747487,-0.763312768,-0.745757486,-0.940598894,-0.917490835,-0.81422125,-1,-0.860432101,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.769078911,-0.689200903,-0.580178738,-0.718920852,-0.541337693,-0.389936261,-0.246026447,0.168623377,-1,-1,-0.356193758,-0.512184033,-0.662692737,-0.906588191,-0.799297247,-0.54282779,-0.807150062,0.003904133,-1,-1,-0.68147501,-1,-1,-1,-1,-1,-0.744677097,-0.946372952,-0.806287354,-1,-0.949967027,-0.952325554,-0.837819625,-1,-1,-1,-0.95849402,-1,1
-0.8353782,-1,-0.743592333,-0.827866154,-0.713812226,-0.34654071,-0.47909805,-0.043309059,-1,-0.952167338,-0.768230609,-0.902254688,-0.663945093,-0.579332586,-1,-0.627352443,-0.775861336,-0.819415904,-1,-1,-0.896984917,-1,-1,-1,-1,-0.87283032,-1,-0.794161534,-0.746010853,-1,-0.804614391,-0.34509412,-0.832699145,-1,-0.936483559,-1,-1,-1,1
-0.887118437,-0.128993449,-0.82890545,-0.739032094,-0.452506641,-1,-0.70667106,-0.884028068,-1,-1,-0.421904412,-0.93562754,-0.854043954,-0.899161723,-1,-0.654773091,-0.599457474,-1,0.058009223,-0.515685215,-1,-1,-1,-0.680891582,-0.943689183,-0.788240476,-1,-0.73345216,-0.934970039,-1,-0.942188365,-0.877467243,-1,-1,-1,-1,-1,-1,1
-0.78586709,-0.057526995,-0.718119861,-0.718659363,-0.860589538,-0.855904491,-1,-1,-1,-1,-0.552068962,-1,-1,-1,-0.589946216,-0.853513557,-0.763515886,-0.709653295,-0.806321282,-0.940401391,-1,-0.850858507,-0.846498848,-0.699433859,-0.919470069,-1,-0.340270401,-0.920355898,-0.755790518,-1,-1,-1,-1,-1,-1,-0.932959945,-1,-1,1
-0.644042854,-1,-0.553505986,-0.776661512,-0.294981773,0.11925121,-0.521278486,0.026873188,-1,-1,-0.848096102,-0.801532935,-0.922394818,-0.902878893,-1,-0.024416875,-0.955717912,-0.650228793,-1,-1,-0.913046503,-1,-0.878068487,-1,-0.864534089,-1,-0.863594111,-0.952692706,-0.906260988,-1,-0.854774677,-0.595095943,-0.743927215,-1,-1,-1,-0.943340079,-1,1
-0.4179661,-0.803528203,-0.522223183,-0.603794868,-0.69715186,-1,-0.176243446,-0.926327719,-1,-1,-0.893357788,-0.518245061,-1,-0.780066659,-0.827315979,-1,-0.620488323,-0.808376714,-0.333287508,-0.791126377,-0.920860709,-0.9006143,-0.947298581,-0.951192529,-1,-1,-1,-0.889491578,-0.953807203,-1,-1,-0.860022665,-0.869247769,-1,-1,-1,-0.940507108,-0.871332659,1
-0.394359433,-0.631985567,-0.559373773,-1,-0.035332765,-0.93952426,-0.500828997,-0.718396361,-1,-1,-0.378089887,-1,-1,-0.886763094,-1,-0.640677746,-0.810566036,-0.921717492,0.281078742,-0.642361504,-0.288484909,-0.705766178,-0.799756078,-0.634639948,-1,-0.765553772,-1,-0.622814938,-0.699873001,-0.786406483,-0.432222179,-0.619665505,-0.708123975,-1,-1,-1,-0.807257762,-1,1
-0.949585868,-0.863760772,-0.8943112,-0.953814856,-0.127655529,-0.868766593,-0.595629827,-0.957547675,-1,-1,-0.865645482,-0.750052082,-0.815140524,-0.949394517,-1,-0.685103156,-0.508490829,-0.893617151,-0.705037307,-0.846394945,-0.90988162,-1,-0.815377599,-0.960907539,-0.876217387,-1,-1,-0.83667321,-0.910014403,-0.883846874,-0.917366698,-0.753219223,-0.811560912,-1,-1,-1,-0.828446652,-1,1
-0.86222055,-0.194874279,-1,-0.889212936,-0.716438404,-0.911131336,-0.619187246,-0.868866444,-1,-1,-0.651960469,-0.872031867,-0.89451608,-0.902823727,-1,-0.913937862,-0.856073933,-0.754394426,-1,-1,-0.916494929,-0.844656581,-0.894295169,-1,-1,-0.874545887,-0.674689238,-0.497981706,-0.955558652,-1,-1,-0.883707415,-1,-0.835168574,-1,-1,-1,-1,1
-0.857023408,-0.630141338,-0.257601452,-0.914530921,-0.3509907,-0.599676778,-0.722205163,-0.811462305,-1,-1,-0.679047586,-0.926290877,-1,-0.9302781,-1,-0.48602409,-0.698786305,-0.800496163,0.070286685,-0.625126196,-0.798230873,-1,-0.805127962,-0.795267082,-1,-1,-1,-1,-0.886256846,-1,-1,-1,-0.791411248,-1,-1,-0.852607938,-1,-1,1
-0.342244658,-0.573318611,-0.391424265,-0.883673051,-0.378476534,-0.898462266,-0.437108018,-0.025262655,-1,-0.837442073,-0.814370468,-1,-1,-0.468137048,-0.74276564,-0.622487455,-0.469233248,-0.816495865,-1,-1,-0.85387006,-0.911487357,-0.651995019,-1,-1,-0.912863962,-0.77029756,-0.716855221,-0.635950266,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.489586381,-1,-0.493298021,-1,-0.295614562,-0.048232147,-0.44717949,0.524184723,-1,-1,-0.496540631,-0.737768435,-0.842364684,-0.905658663,-0.900406995,-0.22244117,-0.85055873,-0.750347018,-1,-1,-0.914068792,-1,-1,-1,-1,-0.922654178,-0.867279154,-0.868493494,-0.489369458,-1,-0.807195429,-0.631507551,-0.704837889,-1,-1,-1,-0.958080999,-1,1
-0.675128266,-1,-0.171765091,-0.861579742,-0.336437031,0.006580115,-0.544323775,0.223132948,-1,-1,-0.480001347,-0.849072128,-0.647772784,-0.808443394,-1,-0.112678624,-0.745251081,-0.652778004,-1,-1,-0.870565522,-1,-1,-1,-1,-0.860225197,-0.919762541,-0.851284913,-0.597623708,-1,-0.772872384,-0.656568823,-0.770829121,-1,-0.813551142,-1,-1,-1,1
-0.804359255,-0.753994986,-0.79836667,-0.865664785,-0.406349165,-1,-0.500962517,-0.864219747,-1,-1,-0.792701142,-0.758309704,-0.736639677,-0.943024751,-1,-0.822417985,-0.625672806,-0.871503256,-0.303230897,-0.71299461,-0.945047337,-1,-0.79213898,-0.821225367,-0.860636737,-1,-1,-0.870665063,-0.938758283,-0.792845389,-1,-0.642389264,-0.787841882,-1,-1,-1,-0.806853048,-1,1
-0.326109894,0.181981418,-0.759699052,-0.391865571,-0.871761999,-1,-0.310528149,-1,-1,-1,-0.934006092,-0.35036474,-1,-1,-0.637485729,-0.849129101,-0.844959786,-0.796213938,-0.242225288,-0.748898901,-0.708444939,-1,-0.85045271,-0.739475898,-1,-1,-0.566298335,-0.94402657,-0.734416041,-1,-1,-0.813173968,-1,-1,-1,-1,-0.899842469,-1,1
-0.809613898,-0.871603661,-0.814679657,-0.794760307,-0.586386866,-0.375286677,-0.317078981,-0.207891902,-1,-1,-0.756614328,-0.407787462,-0.87435609,-0.813126067,-1,-0.674216717,-0.83538456,-0.648539207,-1,-1,-0.710025307,-1,-0.90787987,-1,-1,-0.809756427,-1,-0.693256921,-0.786165668,-1,-1,-0.629314433,-0.834646329,-1,-1,-1,-1,-1,1
-0.799294194,-0.207276394,-0.879293242,-0.878670086,-0.776526157,-1,-0.765125249,-0.976882601,-1,-1,-0.619621288,-0.947608795,-1,-1,-1,-0.884666423,-0.66711966,-0.949718728,-0.201680206,-0.569587692,-0.943158811,-0.81414961,-1,-0.754848443,-1,-0.821593995,-1,-0.836165628,-0.946754742,-1,-0.938345897,-0.947938561,-0.949718728,-0.930647803,-1,-1,-0.947608795,-1,1
-0.493400127,-0.56371108,-0.706367107,-0.831590539,-0.937232801,-1,-0.681634609,-0.957906964,-1,-0.958826505,-0.92451526,-0.792236859,-0.581695609,-0.899740414,-0.53207436,-0.913587802,-0.746490445,-0.904584782,-1,-1,-1,-0.963396763,-0.824874448,-0.932739821,-0.948082117,-0.963396763,-0.878307977,-0.865584867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.922701056,1
-0.7228074,-0.376052446,-0.64954563,-0.93289585,-0.479600871,-1,-0.689568976,-0.95539456,-1,-1,-0.895051088,-0.844363139,-0.93921559,-0.758939154,-1,-0.820667945,-0.561549209,-0.931626086,-0.328243737,-0.934446187,-0.948715463,-0.950421512,-0.80601384,-0.940635581,-0.927458649,-1,-1,-0.879298255,-0.787282232,-0.877955769,-1,-0.805414418,-0.802003576,-1,-1,-1,-0.819745734,-1,1
-0.605740749,-0.300473805,-0.593959715,-0.470116493,-0.953132426,-1,-0.603442284,-0.940265363,-1,-1,-0.942311123,-0.40100944,-0.942491591,-0.877559331,-0.628482678,-1,-0.909011064,-0.907875655,-0.85664207,-0.795242167,-0.931791194,-1,-0.864899648,-0.961404148,-0.823104688,-1,-0.846474779,-0.872252575,-1,-1,-1,-1,-0.854496976,-1,-1,-1,-1,-0.943590591,1
-0.618412901,-0.248690915,-0.498365125,-0.324799231,-0.948188752,-1,-0.651022718,-0.940959392,-1,-1,-1,-0.630496308,-0.891348507,-0.869287532,-0.482697483,-0.951433026,-0.961146421,-0.863623305,-0.890471048,-0.895510969,-1,-0.897607239,-0.866469317,-1,-0.946287701,-1,-0.848258518,-0.873736814,-0.947998069,-1,-1,-1,-1,-1,-1,-1,-1,-0.862313345,1
-0.65516497,-0.512563159,-0.632101764,-1,-0.746394705,-0.865417707,-0.891379574,-1,-1,-1,-0.787122205,-0.739903287,-0.936242287,-0.787446185,-1,-1,-0.710704003,-0.859002156,-0.037335937,-0.827435993,-1,-0.772732005,-1,-0.881201824,-0.760716739,-1,-1,-0.872593292,-0.890488723,-1,-1,-1,-1,-1,-1,-0.94119204,-1,-1,1
-0.677752525,-0.38419404,-0.770700627,-0.648312374,-0.862173565,-1,-0.887455477,-0.955252876,-1,-1,-0.966313641,-0.690444936,-0.936072798,-0.770406288,-1,-1,-0.556101241,-0.832531253,-0.407197779,-0.777410468,-1,-0.813882546,-1,-0.964202692,-0.96061222,-0.94884673,-1,-0.84349492,-0.587232022,-1,-1,-0.89946202,-1,-0.827379291,-1,-1,-1,-1,1
-0.573875509,-1,-0.433933119,-0.823656933,-0.125115715,-0.282919577,-0.52350208,-0.553795529,-1,-1,-0.80777762,-0.644345247,-0.82195219,-0.778762899,-0.800616089,-0.378208465,-0.783744667,-0.809956867,-0.873673486,-1,-1,-1,-0.903065204,-0.940587216,-1,-1,-1,-0.856138057,-0.762716694,-0.901576198,-1,-0.695262703,-0.707552854,-1,-0.913528025,-1,-1,-1,1
-0.18290075,0.33854596,-0.594053479,-0.530940612,-0.865758357,-1,-0.385761073,-0.925036059,-1,-1,-0.930916495,-0.091825492,-0.911130984,-0.632239545,-0.718429414,-0.842065868,-0.686783952,-0.905724364,-0.559255681,-0.906249753,-0.502062384,-1,-0.903724396,-0.853022038,-1,-0.933357056,-0.653594277,-0.799799211,-1,-1,-1,-0.804427445,-1,-1,-1,-1,-0.895153453,-1,1
-0.48981308,0.558536543,-0.928626746,-0.647915821,-0.822395792,-1,-0.806237478,-0.904195086,-1,-1,-0.854212998,-1,-0.942888548,-0.838806505,-1,-0.960073302,-0.625062697,-0.704975166,-0.767912885,-1,-0.93218149,-0.798337253,-0.616040044,-1,-1,-0.936122073,-0.834833842,-0.641711629,-0.960073302,-1,-1,-0.865368965,-1,-0.936122073,-1,-1,-1,-1,1
-0.710216207,-0.924910969,-0.939135529,-0.923195673,-0.79637468,-0.662368859,-0.433897579,-0.545239518,-1,-1,-0.734169085,-0.34326818,-0.59589232,-0.414334914,-1,-0.868690958,-0.959683735,-0.957174361,-1,-1,-0.884719341,-1,-0.864163815,-1,-1,-0.940826606,-1,-0.697269814,-0.463842716,-1,-0.863914072,-0.526602801,-0.902145349,-1,-0.921849722,-1,-0.80525907,-0.808272102,1
-0.895432652,-0.803583617,-0.560338134,-0.892743499,-0.3884165,-0.967064699,-0.734031721,-0.836960731,-1,-1,-0.874969496,-0.865524638,-0.8417297,-1,-1,-0.697696336,-0.691985989,-0.95590112,-0.584845744,-0.861920909,-0.956124458,-1,-0.834038709,-0.907352131,-0.888728983,-0.961580971,-1,-1,-0.918167823,-0.93901542,-0.94511332,-0.818887593,-1,-1,-1,-1,-0.845786778,-1,1
-0.286830849,-0.831624754,-0.246408961,-0.581155001,-0.800636005,-1,-0.516929768,-0.651634919,-1,-0.893720148,-0.750301302,-0.445046821,-0.794812344,-0.312498871,-0.848258028,-0.860282766,-0.839811058,-0.909264282,-0.935905143,-0.922949901,-0.826948234,-0.925384995,-1,-1,-0.831464143,-0.931326939,-0.920328744,-1,-0.954217959,-1,-1,-0.850702489,0.01058763,-1,-1,-0.862653878,-1,-0.750805692,1
-0.779757345,-0.632457378,-0.550875972,-0.833732417,-0.430636418,-0.966355883,-0.78368978,-0.94419529,-1,-1,-0.872278658,-0.759304473,-0.838323494,-1,-1,-0.739636667,-0.68535708,-0.954952049,-0.575911021,-0.858949246,-0.955180192,-1,-0.830466981,-0.905358215,-0.886334269,-0.960754138,-1,-1,-0.916406676,-1,-0.943932079,-0.880048683,-1,-1,-1,-1,-0.842467886,-1,1
-0.590513108,0.338537704,-0.580849004,-0.679291668,-0.651491046,-1,-0.607258556,-0.779600502,-1,-1,-0.912936767,-0.970064133,-0.892845041,-0.690036533,-0.614302377,-0.935470799,-0.602171596,-0.873645265,-1,-1,-0.878114436,-1,-0.533599428,-1,-1,-0.979834625,-0.701202575,-1,-0.86307712,-1,-1,-1,-1,-1,-1,-1,-1,-0.789964733,1
-0.485422023,-0.334052624,-0.476290597,-0.605248511,-0.789121431,-0.869751952,-0.734640375,-0.881319626,-1,-1,-0.938500128,-0.318809424,-0.921147756,-0.564453135,-0.817310514,-0.781258423,-0.647964997,-0.65731717,-0.527930655,-0.922591036,-0.843577013,-0.94464458,-1,-0.933718383,-1,-0.944973359,-1,-0.755843278,-0.936363284,-0.909817227,-1,-1,-0.93319778,-1,-1,-1,-1,-1,1
-0.625799339,-0.508285802,-0.935494399,-0.688546596,-0.62343945,-1,-0.731070488,-0.88092251,-1,-1,-0.665909833,-0.860131506,-1,-0.795767516,-1,-0.709615997,-0.76386408,-0.782698635,-0.911474682,-0.911474682,-0.951596691,-0.711433009,-0.816910103,-0.911474682,-1,-0.938442942,-0.911474682,-0.670755339,-0.644063813,-0.884469854,-0.945372519,-0.934293494,-1,-1,-1,-0.932378227,-1,-0.911426888,1
-0.758376844,-0.059241381,-0.739611474,-1,-0.512395057,-0.760835791,-0.436017156,-0.901303308,-1,-1,-0.604190833,-0.796273768,-1,-0.867710391,-1,-0.428788873,-0.466967091,-1,0.117760726,-0.615497062,-1,-0.771869577,-1,-0.704896767,-0.947740038,-1,-1,-0.829199159,-0.700884766,-1,-1,-1,-0.926880784,-1,-1,-0.958224254,-1,-1,1
-0.841795548,-0.921840725,-0.565174782,-0.884608509,-0.677605298,-0.942399371,-0.753778231,-0.511833039,-1,-1,-0.62597853,-0.751129461,-0.906931244,-0.712010841,-0.990562679,-0.851739255,-0.917489858,-1,-0.666217043,-1,-0.63530706,-1,-0.916242395,-0.841163791,-1,-0.925528241,-1,-0.861533845,-0.888005177,-0.666548024,-0.726125736,-0.616991193,-0.890692226,-1,-1,-1,-0.599225524,-1,1
-0.862917007,-0.945879353,-0.819852707,-0.874525247,-0.744162809,-0.855343732,-0.356123236,-0.81237746,-1,-0.957024107,-0.710458658,-0.513969506,-0.7633794,-0.494450529,-1,-0.962406165,-0.957024107,-0.941409099,-0.769096554,-0.94703252,-1,-1,-1,-1,-1,-1,-1,-0.938054432,-1,-1,-1,-0.877183441,-1,-0.94924849,-1,-0.964475466,-0.871234953,-0.935396109,1
-0.583635957,-0.456480096,-0.946592662,-0.81725868,-0.569094851,-0.878770327,-0.367757503,-0.917225195,-1,-1,-0.891870845,-0.374501133,-0.920810579,-0.797096377,-0.884545692,-0.56206047,-0.611209348,-0.789779422,-0.889980434,-1,-0.925239711,-0.928062666,-1,-1,-1,-0.85069136,-1,-0.795598367,-0.899429862,-1,-1,-0.932113656,-0.806836187,-1,-1,-0.966144897,-1,-1,1
-0.692145392,-0.839526131,-0.652923273,-0.917075763,-0.481675093,-0.22100772,-0.678312465,-0.612316047,-1,-1,-0.848358332,-0.797863633,-1,-1,-1,-0.118464515,-0.692389114,-0.484931713,-0.653006327,-0.935681014,-0.797162221,-0.828283298,-0.944783125,-0.948018565,-1,-1,-1,-0.895677466,-0.849600808,-1,-0.871884003,-0.812709227,-0.881403937,-1,-1,-0.95665689,-1,-1,1
-0.765866972,-1,-0.860117708,-1,-0.530276227,-0.325958579,-0.24925399,-0.457200907,-1,-1,-0.913197535,-0.354592794,-0.854779227,-0.825063736,-1,-0.780650707,-0.653421126,-0.75515048,-1,-1,-0.942159069,-1,-1,-0.936534383,-1,-0.819817858,-1,-0.584527647,-1,-1,-0.966343122,-0.602214922,-1,-1,-0.801429258,-1,-1,-1,1
-0.484183773,-0.789814717,-0.608488138,-0.700541513,-0.593361251,-0.918262774,-0.687933219,-0.683593399,-1,-0.391594135,-0.856776011,-0.533074735,-0.829763643,-0.769445075,-1,-0.71825127,-0.769891229,-0.805509431,-1,-0.915222241,-1,-0.906856998,-1,-1,-0.922506156,-0.7606449,-1,-0.859657064,-1,-0.94394725,-0.825034585,-0.825660644,-1,-0.864493662,-1,-0.90143303,-1,-0.896698924,1
-0.885862504,-0.637919979,-0.938571372,-0.868768595,-0.433042204,-1,-0.404372,-1,-1,-1,-0.870160704,-0.655937794,-0.879473594,-1,-0.916003165,-0.754202625,-0.718383712,-0.830072395,-0.597579199,-1,-1,-0.935847886,-1,-0.88209454,-1,-1,-1,-0.840785659,-0.948400851,-1,-1,-0.933759107,-1,-1,-1,-0.945260191,-0.937176102,-1,1
-0.61883009,-0.242233951,-0.854476593,-1,-0.438716099,-0.947996212,-0.883855811,-0.756314131,-1,-1,-0.884213831,-0.95319191,-1,-0.715836422,-1,-0.797369155,-0.923600541,-0.922300211,-0.845179867,-1,-0.940586687,-0.920570676,-0.947021741,-0.920570676,-1,-0.757011934,-0.843660398,-0.878722464,-0.749264972,-1,-1,-0.948058563,-1,-1,-1,-1,-1,-1,1
-0.627597727,-0.52636996,-0.542309517,-0.846835833,-0.683353725,-0.694543087,-0.819311657,-0.759458877,-1,-1,-0.796470214,-0.943997255,-0.797506138,-0.941331628,-0.852394677,-0.626745091,-0.916561606,-0.601267193,-1,-0.941331628,-0.770607876,-1,-0.750963114,-0.913841084,-1,-1,-0.714384459,-0.950683501,-0.757234691,-1,-0.891761454,-1,-0.945208,-1,-1,-1,-1,-0.908427453,1
0.045717745,0.559530311,-0.367185388,-0.708443921,-0.515623658,-1,-0.803302844,-0.80353376,-1,-1,-0.563402845,-1,-1,-1,-0.708372596,-1,-0.444065553,-0.826817178,1,-0.671617957,-0.908627078,-0.530890839,-0.762568905,-0.908627078,-1,-0.898484684,-0.729840434,-0.790367928,-0.664889619,-1,-1,-0.893916523,-0.890145641,-1,-1,-1,-0.84032143,-1,0.869708452
-0.633720507,-0.92131446,-0.467156851,-0.700287842,-0.684542816,-0.443529212,-0.585482641,1,-1,-1,-0.8426132,-0.837964058,-1,-0.603437102,-1,-0.254576792,-0.936537499,-0.75684272,-0.918829915,-1,-0.941108418,-1,-1,-1,-0.832890687,-0.895290767,-0.742462715,-0.953356074,-0.75007809,-1,-0.955423601,-0.910025748,-0.600723794,-1,-1,-1,-1,-1,0.766738146
-0.324760806,-0.68160067,-0.504929043,-0.752633645,-0.432298451,-0.79507261,-0.690855084,-0.531567138,-1,-0.942596002,-0.576075076,-0.782959473,-0.439682121,-0.79148765,-0.707138024,-0.764719764,-0.734268084,-0.955358824,-1,-1,-0.910571955,-0.875189532,-0.583994618,-1,-1,-0.948967845,-1,-1,-0.820744737,-1,-1,-1,-0.928867179,-1,-0.918683569,-1,-1,-0.85593903,1
-0.596855986,-1,-0.586040478,-0.918299645,-0.332127965,0.050129248,-0.634103884,0.028077741,-1,-1,-0.854926714,-0.905260797,-1,-0.9138206,-1,-0.187991528,-0.944055982,-0.711111389,-1,-1,-1,-1,-1,-1,-1,-1,-0.881440437,-0.880356961,-0.739403639,-1,-0.960704623,-0.778156429,-0.792158773,-1,-1,-1,-1,-1,1
-0.510932209,-1,-0.34683726,-1,-0.158692644,-0.599873847,-0.813641213,-0.326181836,-1,-1,-0.576322619,-0.889301227,-0.842981571,-0.892257936,-1,-0.151818932,-0.901218379,-0.775992849,-0.616830443,-0.906427261,-0.690279583,-0.906427261,-1,-1,-1,-0.935085735,-0.761253685,-0.80285708,-0.411592766,-0.918350287,-0.750965799,-0.923134563,-1,-1,-0.759835137,-1,-1,-1,1
-0.708625625,0.026741548,-0.705973044,-0.826009157,-0.721488091,-1,-0.760979538,-0.9137208,-1,-0.928060489,-0.815008428,-1,-0.897224865,-1,-0.955832977,-0.684516415,-0.674644264,-0.785092613,-0.779950734,-1,-0.653148884,-0.804020808,-0.762490872,-0.79229864,-0.825469077,-0.917761391,-0.908140603,-0.731447188,-0.890386856,-1,-0.947822868,-1,-1,-0.830404067,-1,-1,-1,-1,1
-0.736388736,-0.920194278,-0.512478658,-1,-0.707653133,-0.784307699,-0.191370327,-0.529251739,-1,-0.936628212,-0.77685016,-0.410395337,-0.722364419,-0.425395488,-1,-0.814400803,-0.633039376,-0.801650686,-0.840360387,-1,-0.922472806,-1,-0.854654679,-1,-0.905722936,-0.936684205,-1,-0.78108458,-0.350415999,-1,-1,-0.558111605,-0.968353973,-1,-1,-1,-1,-0.871269234,1
